countryName,countryEnglishName,provinceName,updateDate,Confirmed,Suspected,Recovered,Deaths,newConfirmed,Active
中国,China,天津,2020-01-29,31.0,0.0,0.0,0.0,7.0,31.0
中国,China,天津,2020-01-30,36.0,0.0,0.0,0.0,5.0,36.0
中国,China,天津,2020-01-31,38.0,0.0,0.0,0.0,2.0,38.0
中国,China,天津,2020-02-01,45.0,0.0,0.0,0.0,7.0,45.0
中国,China,天津,2020-02-02,52.0,0.0,1.0,0.0,7.0,51.0
中国,China,天津,2020-02-03,64.0,0.0,2.0,0.0,12.0,62.0
中国,China,天津,2020-02-04,71.0,0.0,2.0,0.0,7.0,69.0
中国,China,天津,2020-02-05,73.0,0.0,2.0,1.0,2.0,70.0
中国,China,天津,2020-02-06,82.0,0.0,3.0,1.0,9.0,79.0
中国,China,天津,2020-02-07,85.0,0.0,4.0,1.0,3.0,82.0
中国,China,天津,2020-02-08,92.0,0.0,5.0,1.0,7.0,89.0
中国,China,天津,2020-02-09,94.0,0.0,7.0,1.0,2.0,89.0
中国,China,天津,2020-02-10,99.0,0.0,11.0,1.0,5.0,93.0
中国,China,天津,2020-02-11,109.0,0.0,16.0,2.0,10.0,97.0
中国,China,天津,2020-02-12,116.0,0.0,17.0,2.0,7.0,103.0
中国,China,天津,2020-02-13,121.0,0.0,26.0,3.0,5.0,106.0
中国,China,天津,2020-02-14,124.0,0.0,36.0,3.0,3.0,99.0
中国,China,天津,2020-02-15,126.0,0.0,47.0,3.0,2.0,90.0
中国,China,天津,2020-02-16,128.0,0.0,52.0,3.0,2.0,87.0
中国,China,天津,2020-02-17,129.0,0.0,59.0,3.0,1.0,81.0
中国,China,天津,2020-02-18,132.0,0.0,60.0,3.0,3.0,83.0
中国,China,天津,2020-02-19,134.0,0.0,62.0,3.0,2.0,83.0
中国,China,天津,2020-02-20,135.0,0.0,68.0,3.0,1.0,78.0
中国,China,天津,2020-02-21,136.0,0.0,73.0,3.0,1.0,74.0
中国,China,天津,2020-02-22,139.0,0.0,76.0,3.0,3.0,74.0
中国,China,天津,2020-02-23,139.0,0.0,85.0,3.0,0.0,71.0
中国,China,天津,2020-02-24,139.0,0.0,101.0,3.0,0.0,55.0
中国,China,天津,2020-02-25,139.0,0.0,107.0,3.0,0.0,49.0
中国,China,天津,2020-02-26,139.0,0.0,111.0,3.0,0.0,45.0
中国,China,天津,2020-02-27,139.0,0.0,116.0,3.0,0.0,40.0
中国,China,天津,2020-02-28,140.0,0.0,116.0,3.0,1.0,40.0
中国,China,天津,2020-02-29,140.0,0.0,125.0,3.0,0.0,31.0
中国,China,天津,2020-03-01,140.0,0.0,129.0,3.0,0.0,27.0
中国,China,天津,2020-03-02,140.0,0.0,129.0,3.0,0.0,27.0
中国,China,天津,2020-03-03,140.0,0.0,138.0,3.0,0.0,18.0
中国,China,天津,2020-03-04,140.0,0.0,138.0,3.0,0.0,18.0
中国,China,天津,2020-03-05,140.0,0.0,148.0,3.0,0.0,8.0
中国,China,天津,2020-03-06,140.0,0.0,148.0,3.0,0.0,8.0
中国,China,天津,2020-03-07,140.0,0.0,148.0,3.0,0.0,8.0
中国,China,天津,2020-03-08,140.0,0.0,148.0,3.0,0.0,8.0
中国,China,天津,2020-03-09,140.0,0.0,149.0,3.0,0.0,7.0
中国,China,天津,2020-03-10,140.0,0.0,150.0,3.0,0.0,6.0
中国,China,天津,2020-03-11,140.0,0.0,150.0,3.0,0.0,6.0
中国,China,天津,2020-03-12,140.0,0.0,151.0,3.0,0.0,5.0
中国,China,天津,2020-03-13,140.0,0.0,151.0,3.0,0.0,5.0
中国,China,天津,2020-03-14,140.0,0.0,151.0,3.0,0.0,5.0
中国,China,天津,2020-03-15,140.0,0.0,152.0,3.0,0.0,4.0
中国,China,天津,2020-03-16,140.0,0.0,152.0,3.0,0.0,4.0
中国,China,天津,2020-03-17,140.0,0.0,152.0,3.0,0.0,4.0
中国,China,天津,2020-03-18,140.0,0.0,152.0,3.0,0.0,4.0
中国,China,天津,2020-03-19,140.0,0.0,152.0,3.0,0.0,4.0
中国,China,天津,2020-03-20,141.0,0.0,152.0,3.0,1.0,5.0
中国,China,天津,2020-03-21,141.0,0.0,152.0,3.0,0.0,5.0
中国,China,天津,2020-03-22,141.0,0.0,152.0,3.0,0.0,5.0
中国,China,天津,2020-03-23,145.0,0.0,152.0,3.0,4.0,9.0
中国,China,天津,2020-03-24,156.0,0.0,158.0,3.0,11.0,14.0
中国,China,天津,2020-03-25,156.0,0.0,158.0,3.0,0.0,14.0
中国,China,天津,2020-03-26,162.0,0.0,158.0,3.0,6.0,20.0
中国,China,天津,2020-03-27,166.0,0.0,158.0,3.0,4.0,24.0
中国,China,天津,2020-03-28,167.0,0.0,158.0,3.0,1.0,25.0
中国,China,天津,2020-03-29,177.0,0.0,158.0,3.0,10.0,35.0
中国,China,天津,2020-03-30,185.0,0.0,158.0,3.0,8.0,43.0
中国,China,宁夏回族,2020-01-24,2.0,0.0,0.0,0.0,2.0,2.0
中国,China,宁夏回族,2020-01-25,3.0,0.0,0.0,0.0,1.0,3.0
中国,China,宁夏回族,2020-01-26,4.0,0.0,0.0,0.0,1.0,4.0
中国,China,宁夏回族,2020-01-27,7.0,0.0,0.0,0.0,3.0,7.0
中国,China,宁夏回族,2020-01-28,11.0,0.0,0.0,0.0,4.0,11.0
中国,China,宁夏回族,2020-01-29,12.0,0.0,0.0,0.0,1.0,12.0
中国,China,宁夏回族,2020-01-30,18.0,0.0,0.0,0.0,6.0,18.0
中国,China,宁夏回族,2020-01-31,22.0,0.0,0.0,0.0,4.0,22.0
中国,China,宁夏回族,2020-02-01,27.0,0.0,0.0,0.0,5.0,27.0
中国,China,宁夏回族,2020-02-02,29.0,0.0,0.0,0.0,2.0,29.0
中国,China,宁夏回族,2020-02-03,32.0,0.0,1.0,0.0,3.0,31.0
中国,China,宁夏回族,2020-02-04,35.0,0.0,1.0,0.0,3.0,34.0
中国,China,宁夏回族,2020-02-05,35.0,0.0,1.0,0.0,0.0,34.0
中国,China,宁夏回族,2020-02-06,41.0,0.0,1.0,0.0,6.0,40.0
中国,China,宁夏回族,2020-02-07,44.0,0.0,5.0,0.0,3.0,39.0
中国,China,宁夏回族,2020-02-08,46.0,0.0,17.0,0.0,2.0,39.0
中国,China,宁夏回族,2020-02-09,47.0,0.0,23.0,0.0,1.0,34.0
中国,China,宁夏回族,2020-02-10,51.0,0.0,23.0,0.0,4.0,38.0
中国,China,宁夏回族,2020-02-11,54.0,0.0,32.0,0.0,3.0,32.0
中国,China,宁夏回族,2020-02-12,59.0,0.0,34.0,0.0,5.0,35.0
中国,China,宁夏回族,2020-02-13,65.0,0.0,34.0,0.0,6.0,41.0
中国,China,宁夏回族,2020-02-14,68.0,0.0,34.0,0.0,3.0,44.0
中国,China,宁夏回族,2020-02-15,71.0,0.0,43.0,0.0,3.0,38.0
中国,China,宁夏回族,2020-02-16,71.0,0.0,43.0,0.0,0.0,38.0
中国,China,宁夏回族,2020-02-17,71.0,0.0,43.0,0.0,0.0,38.0
中国,China,宁夏回族,2020-02-18,71.0,0.0,52.0,0.0,0.0,29.0
中国,China,宁夏回族,2020-02-19,72.0,0.0,52.0,0.0,1.0,30.0
中国,China,宁夏回族,2020-02-20,72.0,0.0,54.0,0.0,0.0,28.0
中国,China,宁夏回族,2020-02-21,72.0,0.0,58.0,0.0,0.0,24.0
中国,China,宁夏回族,2020-02-22,72.0,0.0,58.0,0.0,0.0,24.0
中国,China,宁夏回族,2020-02-23,72.0,0.0,66.0,0.0,0.0,16.0
中国,China,宁夏回族,2020-02-24,72.0,0.0,68.0,0.0,0.0,14.0
中国,China,宁夏回族,2020-02-25,72.0,0.0,71.0,0.0,0.0,11.0
中国,China,宁夏回族,2020-02-26,72.0,0.0,75.0,0.0,0.0,7.0
中国,China,宁夏回族,2020-02-27,73.0,0.0,78.0,0.0,1.0,5.0
中国,China,宁夏回族,2020-02-28,73.0,0.0,78.0,0.0,0.0,5.0
中国,China,宁夏回族,2020-02-29,74.0,0.0,79.0,0.0,1.0,5.0
中国,China,宁夏回族,2020-03-01,74.0,0.0,79.0,0.0,0.0,5.0
中国,China,宁夏回族,2020-03-02,75.0,0.0,79.0,0.0,1.0,6.0
中国,China,宁夏回族,2020-03-03,75.0,0.0,79.0,0.0,0.0,6.0
中国,China,宁夏回族,2020-03-04,76.0,0.0,79.0,0.0,1.0,7.0
中国,China,宁夏回族,2020-03-05,76.0,0.0,79.0,0.0,0.0,7.0
中国,China,宁夏回族,2020-03-06,76.0,0.0,81.0,0.0,0.0,5.0
中国,China,宁夏回族,2020-03-07,76.0,0.0,81.0,0.0,0.0,5.0
中国,China,宁夏回族,2020-03-08,76.0,0.0,81.0,0.0,0.0,5.0
中国,China,宁夏回族,2020-03-09,76.0,0.0,81.0,0.0,0.0,5.0
中国,China,宁夏回族,2020-03-10,76.0,0.0,81.0,0.0,0.0,5.0
中国,China,宁夏回族,2020-03-11,76.0,0.0,82.0,0.0,0.0,4.0
中国,China,宁夏回族,2020-03-12,76.0,0.0,82.0,0.0,0.0,4.0
中国,China,宁夏回族,2020-03-13,76.0,0.0,82.0,0.0,0.0,4.0
中国,China,宁夏回族,2020-03-14,76.0,0.0,83.0,0.0,0.0,3.0
中国,China,宁夏回族,2020-03-15,76.0,0.0,83.0,0.0,0.0,3.0
中国,China,宁夏回族,2020-03-16,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-17,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-18,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-19,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-20,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-21,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-22,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-23,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-24,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-25,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-26,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-27,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-28,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-29,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,宁夏回族,2020-03-30,76.0,0.0,85.0,0.0,0.0,1.0
中国,China,安徽,2020-01-24,15.0,0.0,0.0,0.0,15.0,15.0
中国,China,安徽,2020-01-25,39.0,0.0,0.0,0.0,24.0,39.0
中国,China,安徽,2020-01-26,60.0,0.0,0.0,0.0,21.0,60.0
中国,China,安徽,2020-01-27,70.0,0.0,0.0,0.0,10.0,70.0
中国,China,安徽,2020-01-28,106.0,0.0,0.0,0.0,36.0,106.0
中国,China,安徽,2020-01-29,155.0,0.0,2.0,0.0,49.0,153.0
中国,China,安徽,2020-01-30,203.0,0.0,2.0,0.0,48.0,201.0
中国,China,安徽,2020-01-31,240.0,0.0,3.0,0.0,37.0,237.0
中国,China,安徽,2020-02-01,300.0,0.0,5.0,0.0,60.0,295.0
中国,China,安徽,2020-02-02,349.0,0.0,7.0,0.0,49.0,342.0
中国,China,安徽,2020-02-03,417.0,0.0,14.0,0.0,68.0,403.0
中国,China,安徽,2020-02-04,489.0,0.0,20.0,0.0,72.0,469.0
中国,China,安徽,2020-02-05,539.0,0.0,23.0,0.0,50.0,516.0
中国,China,安徽,2020-02-06,600.0,0.0,35.0,0.0,61.0,565.0
中国,China,安徽,2020-02-07,674.0,0.0,48.0,0.0,74.0,626.0
中国,China,安徽,2020-02-08,742.0,0.0,59.0,0.0,68.0,683.0
中国,China,安徽,2020-02-09,788.0,0.0,72.0,1.0,46.0,715.0
中国,China,安徽,2020-02-10,839.0,0.0,88.0,3.0,51.0,748.0
中国,China,安徽,2020-02-11,869.0,0.0,105.0,4.0,30.0,760.0
中国,China,安徽,2020-02-12,898.0,0.0,127.0,4.0,29.0,767.0
中国,China,安徽,2020-02-13,920.0,0.0,157.0,6.0,22.0,758.0
中国,China,安徽,2020-02-14,944.0,0.0,193.0,7.0,24.0,745.0
中国,China,安徽,2020-02-15,960.0,0.0,221.0,7.0,16.0,733.0
中国,China,安徽,2020-02-16,971.0,0.0,255.0,7.0,11.0,710.0
中国,China,安徽,2020-02-17,982.0,0.0,291.0,7.0,11.0,696.0
中国,China,安徽,2020-02-18,991.0,0.0,372.0,7.0,9.0,624.0
中国,China,安徽,2020-02-19,995.0,0.0,424.0,7.0,4.0,576.0
中国,China,安徽,2020-02-20,996.0,0.0,485.0,7.0,1.0,516.0
中国,China,安徽,2020-02-21,997.0,0.0,550.0,7.0,1.0,452.0
中国,China,安徽,2020-02-22,998.0,0.0,609.0,7.0,1.0,394.0
中国,China,安徽,2020-02-23,998.0,0.0,651.0,7.0,0.0,352.0
中国,China,安徽,2020-02-24,998.0,0.0,675.0,7.0,0.0,328.0
中国,China,安徽,2020-02-25,998.0,0.0,723.0,7.0,0.0,280.0
中国,China,安徽,2020-02-26,998.0,0.0,755.0,7.0,0.0,248.0
中国,China,安徽,2020-02-27,998.0,0.0,803.0,7.0,0.0,200.0
中国,China,安徽,2020-02-28,999.0,0.0,832.0,7.0,1.0,172.0
中国,China,安徽,2020-02-29,999.0,0.0,879.0,7.0,0.0,125.0
中国,China,安徽,2020-03-01,999.0,0.0,884.0,7.0,0.0,120.0
中国,China,安徽,2020-03-02,999.0,0.0,928.0,7.0,0.0,76.0
中国,China,安徽,2020-03-03,999.0,0.0,947.0,7.0,0.0,57.0
中国,China,安徽,2020-03-04,999.0,0.0,967.0,7.0,0.0,37.0
中国,China,安徽,2020-03-05,999.0,0.0,981.0,7.0,0.0,23.0
中国,China,安徽,2020-03-06,999.0,0.0,990.0,7.0,0.0,14.0
中国,China,安徽,2020-03-07,999.0,0.0,990.0,7.0,0.0,14.0
中国,China,安徽,2020-03-08,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-09,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-10,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-11,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-12,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-13,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-14,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-15,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-16,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-17,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-18,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-19,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-20,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-21,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-22,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-23,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-24,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-25,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-26,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-27,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-28,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-29,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,安徽,2020-03-30,999.0,0.0,995.0,7.0,0.0,9.0
中国,China,山东,2020-01-24,15.0,0.0,0.0,0.0,15.0,15.0
中国,China,山东,2020-01-25,27.0,0.0,0.0,0.0,12.0,27.0
中国,China,山东,2020-01-26,46.0,0.0,0.0,0.0,19.0,46.0
中国,China,山东,2020-01-27,76.0,0.0,1.0,0.0,30.0,75.0
中国,China,山东,2020-01-28,96.0,0.0,1.0,0.0,20.0,95.0
中国,China,山东,2020-01-29,131.0,0.0,1.0,0.0,35.0,130.0
中国,China,山东,2020-01-30,159.0,0.0,1.0,0.0,28.0,158.0
中国,China,山东,2020-01-31,185.0,0.0,2.0,0.0,26.0,183.0
中国,China,山东,2020-02-01,207.0,0.0,3.0,0.0,22.0,204.0
中国,China,山东,2020-02-02,231.0,0.0,6.0,0.0,24.0,226.0
中国,China,山东,2020-02-03,260.0,0.0,8.0,0.0,29.0,253.0
中国,China,山东,2020-02-04,276.0,0.0,12.0,0.0,16.0,265.0
中国,China,山东,2020-02-05,308.0,0.0,16.0,0.0,32.0,293.0
中国,China,山东,2020-02-06,348.0,0.0,28.0,0.0,40.0,321.0
中国,China,山东,2020-02-07,387.0,0.0,38.0,0.0,39.0,350.0
中国,China,山东,2020-02-08,417.0,0.0,45.0,0.0,30.0,373.0
中国,China,山东,2020-02-09,445.0,0.0,64.0,1.0,28.0,381.0
中国,China,山东,2020-02-10,467.0,0.0,68.0,1.0,22.0,399.0
中国,China,山东,2020-02-11,488.0,0.0,81.0,1.0,21.0,407.0
中国,China,山东,2020-02-12,498.0,0.0,93.0,2.0,10.0,404.0
中国,China,山东,2020-02-13,510.0,0.0,106.0,2.0,12.0,403.0
中国,China,山东,2020-02-14,524.0,0.0,137.0,2.0,14.0,386.0
中国,China,山东,2020-02-15,533.0,0.0,157.0,2.0,9.0,375.0
中国,China,山东,2020-02-16,538.0,0.0,174.0,2.0,5.0,363.0
中国,China,山东,2020-02-17,542.0,0.0,193.0,2.0,4.0,348.0
中国,China,山东,2020-02-18,544.0,0.0,212.0,3.0,2.0,330.0
中国,China,山东,2020-02-19,545.0,0.0,232.0,3.0,1.0,311.0
中国,China,山东,2020-02-20,547.0,0.0,255.0,4.0,2.0,289.0
中国,China,山东,2020-02-21,952.0,0.0,298.0,4.0,405.0,665.0
中国,China,山东,2020-02-22,953.0,0.0,320.0,4.0,1.0,644.0
中国,China,山东,2020-02-23,957.0,0.0,339.0,4.0,4.0,629.0
中国,China,山东,2020-02-24,958.0,0.0,360.0,5.0,1.0,608.0
中国,China,山东,2020-02-25,959.0,0.0,372.0,6.0,1.0,596.0
中国,China,山东,2020-02-26,959.0,0.0,394.0,6.0,0.0,574.0
中国,China,山东,2020-02-27,959.0,0.0,404.0,6.0,0.0,564.0
中国,China,山东,2020-02-28,959.0,0.0,422.0,6.0,0.0,546.0
中国,China,山东,2020-02-29,959.0,0.0,438.0,6.0,0.0,530.0
中国,China,山东,2020-03-01,961.0,0.0,460.0,6.0,2.0,510.0
中国,China,山东,2020-03-02,961.0,0.0,477.0,6.0,0.0,493.0
中国,China,山东,2020-03-03,961.0,0.0,528.0,6.0,0.0,442.0
中国,China,山东,2020-03-04,961.0,0.0,533.0,6.0,0.0,437.0
中国,China,山东,2020-03-05,961.0,0.0,595.0,6.0,0.0,375.0
中国,China,山东,2020-03-06,961.0,0.0,635.0,6.0,0.0,335.0
中国,China,山东,2020-03-07,961.0,0.0,644.0,6.0,0.0,326.0
中国,China,山东,2020-03-08,961.0,0.0,659.0,6.0,0.0,311.0
中国,China,山东,2020-03-09,961.0,0.0,717.0,6.0,0.0,253.0
中国,China,山东,2020-03-10,961.0,0.0,736.0,6.0,0.0,234.0
中国,China,山东,2020-03-11,963.0,0.0,743.0,6.0,2.0,229.0
中国,China,山东,2020-03-12,963.0,0.0,751.0,6.0,0.0,221.0
中国,China,山东,2020-03-13,963.0,0.0,756.0,7.0,0.0,215.0
中国,China,山东,2020-03-14,963.0,0.0,758.0,7.0,0.0,213.0
中国,China,山东,2020-03-15,963.0,0.0,758.0,7.0,0.0,213.0
中国,China,山东,2020-03-16,963.0,0.0,763.0,7.0,0.0,208.0
中国,China,山东,2020-03-17,964.0,0.0,763.0,7.0,1.0,209.0
中国,China,山东,2020-03-18,964.0,0.0,763.0,7.0,0.0,209.0
中国,China,山东,2020-03-19,964.0,0.0,764.0,7.0,0.0,208.0
中国,China,山东,2020-03-20,965.0,0.0,765.0,7.0,1.0,208.0
中国,China,山东,2020-03-21,967.0,0.0,766.0,7.0,2.0,209.0
中国,China,山东,2020-03-22,969.0,0.0,767.0,7.0,2.0,210.0
中国,China,山东,2020-03-23,971.0,0.0,769.0,7.0,2.0,210.0
中国,China,山东,2020-03-24,971.0,0.0,769.0,7.0,0.0,210.0
中国,China,山东,2020-03-25,981.0,0.0,769.0,7.0,10.0,220.0
中国,China,山东,2020-03-26,983.0,12.0,769.0,7.0,2.0,222.0
中国,China,山东,2020-03-27,984.0,12.0,769.0,7.0,1.0,223.0
中国,China,山东,2020-03-28,984.0,12.0,769.0,7.0,0.0,223.0
中国,China,山东,2020-03-29,984.0,12.0,769.0,7.0,0.0,223.0
中国,China,山东,2020-03-30,985.0,14.0,770.0,7.0,1.0,223.0
中国,China,山西,2020-01-24,1.0,0.0,0.0,0.0,1.0,1.0
中国,China,山西,2020-01-25,6.0,0.0,0.0,0.0,5.0,6.0
中国,China,山西,2020-01-26,9.0,0.0,0.0,0.0,3.0,9.0
中国,China,山西,2020-01-27,13.0,0.0,0.0,0.0,4.0,13.0
中国,China,山西,2020-01-28,20.0,0.0,0.0,0.0,7.0,20.0
中国,China,山西,2020-01-29,30.0,0.0,1.0,0.0,10.0,29.0
中国,China,山西,2020-01-30,38.0,0.0,1.0,0.0,8.0,37.0
中国,China,山西,2020-01-31,42.0,0.0,1.0,0.0,4.0,41.0
中国,China,山西,2020-02-01,50.0,0.0,1.0,0.0,8.0,49.0
中国,China,山西,2020-02-02,59.0,0.0,2.0,0.0,9.0,57.0
中国,China,山西,2020-02-03,69.0,0.0,2.0,0.0,10.0,67.0
中国,China,山西,2020-02-04,77.0,0.0,4.0,0.0,8.0,73.0
中国,China,山西,2020-02-05,84.0,0.0,5.0,0.0,7.0,79.0
中国,China,山西,2020-02-06,93.0,0.0,12.0,0.0,9.0,81.0
中国,China,山西,2020-02-07,99.0,0.0,15.0,0.0,6.0,84.0
中国,China,山西,2020-02-08,107.0,0.0,20.0,0.0,8.0,87.0
中国,China,山西,2020-02-09,118.0,0.0,22.0,0.0,11.0,96.0
中国,China,山西,2020-02-10,122.0,0.0,26.0,0.0,4.0,96.0
中国,China,山西,2020-02-11,125.0,0.0,30.0,0.0,3.0,95.0
中国,China,山西,2020-02-12,127.0,0.0,33.0,0.0,2.0,94.0
中国,China,山西,2020-02-13,129.0,0.0,33.0,0.0,2.0,96.0
中国,China,山西,2020-02-14,129.0,0.0,38.0,0.0,0.0,91.0
中国,China,山西,2020-02-15,130.0,0.0,42.0,0.0,1.0,88.0
中国,China,山西,2020-02-16,131.0,0.0,49.0,0.0,1.0,82.0
中国,China,山西,2020-02-17,132.0,0.0,50.0,0.0,1.0,82.0
中国,China,山西,2020-02-18,133.0,0.0,60.0,0.0,1.0,73.0
中国,China,山西,2020-02-19,134.0,0.0,63.0,0.0,1.0,71.0
中国,China,山西,2020-02-20,134.0,0.0,73.0,0.0,0.0,61.0
中国,China,山西,2020-02-21,135.0,0.0,77.0,0.0,1.0,58.0
中国,China,山西,2020-02-22,135.0,0.0,80.0,0.0,0.0,55.0
中国,China,山西,2020-02-23,135.0,0.0,89.0,0.0,0.0,46.0
中国,China,山西,2020-02-24,135.0,0.0,92.0,0.0,0.0,43.0
中国,China,山西,2020-02-25,136.0,0.0,97.0,0.0,1.0,39.0
中国,China,山西,2020-02-26,136.0,0.0,104.0,0.0,0.0,32.0
中国,China,山西,2020-02-27,136.0,0.0,106.0,0.0,0.0,30.0
中国,China,山西,2020-02-28,136.0,0.0,109.0,0.0,0.0,27.0
中国,China,山西,2020-02-29,136.0,0.0,114.0,0.0,0.0,22.0
中国,China,山西,2020-03-01,136.0,0.0,116.0,0.0,0.0,20.0
中国,China,山西,2020-03-02,136.0,0.0,118.0,0.0,0.0,18.0
中国,China,山西,2020-03-03,136.0,0.0,121.0,0.0,0.0,15.0
中国,China,山西,2020-03-04,136.0,0.0,124.0,0.0,0.0,12.0
中国,China,山西,2020-03-05,136.0,0.0,126.0,0.0,0.0,10.0
中国,China,山西,2020-03-06,136.0,0.0,126.0,0.0,0.0,10.0
中国,China,山西,2020-03-07,136.0,0.0,126.0,0.0,0.0,10.0
中国,China,山西,2020-03-08,136.0,0.0,126.0,0.0,0.0,10.0
中国,China,山西,2020-03-09,136.0,0.0,127.0,0.0,0.0,9.0
中国,China,山西,2020-03-10,136.0,0.0,128.0,0.0,0.0,8.0
中国,China,山西,2020-03-11,136.0,0.0,131.0,0.0,0.0,5.0
中国,China,山西,2020-03-12,136.0,0.0,132.0,0.0,0.0,4.0
中国,China,山西,2020-03-13,136.0,0.0,133.0,0.0,0.0,3.0
中国,China,山西,2020-03-14,136.0,0.0,133.0,0.0,0.0,3.0
中国,China,山西,2020-03-15,136.0,0.0,133.0,0.0,0.0,3.0
中国,China,山西,2020-03-16,136.0,0.0,133.0,0.0,0.0,3.0
中国,China,山西,2020-03-17,136.0,0.0,133.0,0.0,0.0,3.0
中国,China,山西,2020-03-18,136.0,0.0,133.0,0.0,0.0,3.0
中国,China,山西,2020-03-19,136.0,0.0,133.0,0.0,0.0,3.0
中国,China,山西,2020-03-20,136.0,0.0,133.0,0.0,0.0,3.0
中国,China,山西,2020-03-21,136.0,0.0,133.0,0.0,0.0,3.0
中国,China,山西,2020-03-22,136.0,0.0,133.0,0.0,0.0,3.0
中国,China,山西,2020-03-23,136.0,0.0,133.0,0.0,0.0,3.0
中国,China,山西,2020-03-24,137.0,0.0,133.0,0.0,1.0,4.0
中国,China,山西,2020-03-25,137.0,0.0,133.0,0.0,0.0,4.0
中国,China,山西,2020-03-26,139.0,0.0,133.0,0.0,2.0,6.0
中国,China,山西,2020-03-27,139.0,0.0,133.0,0.0,0.0,6.0
中国,China,山西,2020-03-28,139.0,0.0,133.0,0.0,0.0,6.0
中国,China,山西,2020-03-29,140.0,1.0,133.0,0.0,1.0,7.0
中国,China,山西,2020-03-30,140.0,1.0,133.0,0.0,0.0,7.0
中国,China,广东,2020-01-24,54.0,0.0,2.0,0.0,54.0,52.0
中国,China,广东,2020-01-25,78.0,0.0,2.0,0.0,24.0,76.0
中国,China,广东,2020-01-26,111.0,0.0,2.0,0.0,33.0,109.0
中国,China,广东,2020-01-27,151.0,0.0,3.0,0.0,40.0,148.0
中国,China,广东,2020-01-28,208.0,0.0,4.0,0.0,57.0,204.0
中国,China,广东,2020-01-29,283.0,0.0,5.0,0.0,75.0,278.0
中国,China,广东,2020-01-30,365.0,0.0,8.0,0.0,82.0,357.0
中国,China,广东,2020-01-31,447.0,0.0,12.0,0.0,82.0,435.0
中国,China,广东,2020-02-01,546.0,0.0,14.0,0.0,99.0,532.0
中国,China,广东,2020-02-02,643.0,0.0,15.0,0.0,97.0,628.0
中国,China,广东,2020-02-03,736.0,0.0,21.0,0.0,93.0,715.0
中国,China,广东,2020-02-04,824.0,0.0,30.0,0.0,88.0,794.0
中国,China,广东,2020-02-05,906.0,0.0,56.0,0.0,82.0,857.0
中国,China,广东,2020-02-06,981.0,0.0,78.0,0.0,75.0,912.0
中国,China,广东,2020-02-07,1045.0,0.0,97.0,1.0,64.0,956.0
中国,China,广东,2020-02-08,1106.0,0.0,132.0,1.0,61.0,995.0
中国,China,广东,2020-02-09,1142.0,0.0,176.0,1.0,36.0,1000.0
中国,China,广东,2020-02-10,1170.0,0.0,201.0,1.0,28.0,1003.0
